component_model_id,mean,season,releaseEW
13,0.02964773266631897,2010/2011,201301
14,0.05807861261772376,2010/2011,201301
15,0.007058078021764973,2010/2011,201301
16,0.011538814267309952,2010/2011,201301
17,0.027383875459656617,2010/2011,201301
18,0.13338454107970568,2010/2011,201301
19,0.009489487548558325,2010/2011,201301
20,0.20362572430162051,2010/2011,201301
21,0.014653571505451459,2010/2011,201301
22,0.014364168428063808,2010/2011,201301
23,0.007245333431683916,2010/2011,201301
24,0.009657643377846374,2010/2011,201301
25,0.013660085730008752,2010/2011,201301
26,0.13074864559908553,2010/2011,201301
0,0.008038571087105954,2010/2011,201302
1,0.03492211318830531,2010/2011,201302
2,0.017108056661983003,2010/2011,201302
3,0.10604712256087621,2010/2011,201302
4,0.022651404937042166,2010/2011,201302
5,0.027280494277993114,2010/2011,201302
6,0.01179420106916573,2010/2011,201302
7,0.02558931794119689,2010/2011,201302
8,0.006928235850920048,2010/2011,201302
9,0.005569259142169054,2010/2011,201302
10,0.10373568482869373,2010/2011,201302
11,0.022989527615992336,2010/2011,201302
12,0.0038450394392506547,2010/2011,201302
13,0.08141543462127813,2010/2011,201302
14,0.05249695534018962,2010/2011,201302
15,0.007116669132134757,2010/2011,201302
16,0.012759738086737488,2010/2011,201302
17,0.03072445406532666,2010/2011,201302
18,0.1344597283920629,2010/2011,201302
19,0.010602017651593154,2010/2011,201302
20,0.13245074123066844,2010/2011,201302
21,0.019911506249745366,2010/2011,201302
22,0.02009270999631393,2010/2011,201302
23,0.0072220564647635785,2010/2011,201302
24,0.009045244775535847,2010/2011,201302
25,0.016718150296705564,2010/2011,201302
26,0.06848556509624937,2010/2011,201302
0,0.007901020638962244,2010/2011,201303
1,0.02738663908998816,2010/2011,201303
2,0.016710981065656196,2010/2011,201303
3,0.10787501451462936,2010/2011,201303
4,0.02478876186915191,2010/2011,201303
5,0.026102551155218277,2010/2011,201303
6,0.012742927238087667,2010/2011,201303
7,0.017938818073876386,2010/2011,201303
8,0.0072309950274733,2010/2011,201303
9,0.005685561159431311,2010/2011,201303
10,0.07702195439229537,2010/2011,201303
11,0.024698830778374356,2010/2011,201303
12,0.004046630928357214,2010/2011,201303
13,0.07912230413607854,2010/2011,201303
14,0.07551848789662859,2010/2011,201303
15,0.007172876153971246,2010/2011,201303
16,0.014102695181460817,2010/2011,201303
17,0.03791813275479712,2010/2011,201303
18,0.12206107591333966,2010/2011,201303
19,0.009930838964063016,2010/2011,201303
20,0.12275302404762502,2010/2011,201303
21,0.02448967631981145,2010/2011,201303
22,0.02473765898152453,2010/2011,201303
23,0.007185646224567981,2010/2011,201303
24,0.009324053768310935,2010/2011,201303
25,0.017006246923440015,2010/2011,201303
26,0.08854659680287896,2010/2011,201303
0,0.00788819015578428,2010/2011,201304
1,0.025873069487257466,2010/2011,201304
2,0.018410275080842513,2010/2011,201304
3,0.08093178661728866,2010/2011,201304
4,0.02448195617023811,2010/2011,201304
5,0.022928598104701246,2010/2011,201304
6,0.012870698601654686,2010/2011,201304
7,0.017229064491689757,2010/2011,201304
8,0.0070030923829923495,2010/2011,201304
9,0.005500047198378704,2010/2011,201304
10,0.06840148740972397,2010/2011,201304
11,0.024171892845825726,2010/2011,201304
12,0.004095495232933873,2010/2011,201304
13,0.0773509079442692,2010/2011,201304
14,0.11386390386540828,2010/2011,201304
15,0.007632277144628836,2010/2011,201304
16,0.015401380742279664,2010/2011,201304
17,0.03810501586417991,2010/2011,201304
18,0.10291966286321035,2010/2011,201304
19,0.009267863581009997,2010/2011,201304
20,0.1185253873096518,2010/2011,201304
21,0.029047754160249854,2010/2011,201304
22,0.029416188466221696,2010/2011,201304
23,0.0071778606031715495,2010/2011,201304
24,0.00950465968597427,2010/2011,201304
25,0.017095262868602516,2010/2011,201304
26,0.10490622112183119,2010/2011,201304
0,0.008820989959382826,2010/2011,201305
1,0.022964067309326913,2010/2011,201305
2,0.02101525200998782,2010/2011,201305
3,0.06077366812839633,2010/2011,201305
4,0.02440083837336139,2010/2011,201305
5,0.020020732023577337,2010/2011,201305
6,0.01316630129702926,2010/2011,201305
7,0.019569439175615825,2010/2011,201305
8,0.006850182014982057,2010/2011,201305
9,0.005493495726422847,2010/2011,201305
10,0.05820402880198373,2010/2011,201305
11,0.019454012084387535,2010/2011,201305
12,0.004068151304471685,2010/2011,201305
13,0.09115700152448969,2010/2011,201305
14,0.11218230713457106,2010/2011,201305
15,0.008045398458477947,2010/2011,201305
16,0.016391979007758073,2010/2011,201305
17,0.05501951588526789,2010/2011,201305
18,0.10813550414267827,2010/2011,201305
19,0.008432989547997625,2010/2011,201305
20,0.1504023329144745,2010/2011,201305
21,0.02935084479427769,2010/2011,201305
22,0.029915314397740582,2010/2011,201305
23,0.00701295657972847,2010/2011,201305
24,0.009869020771476934,2010/2011,201305
25,0.016749658113761147,2010/2011,201305
26,0.07253401851837477,2010/2011,201305
0,0.010404456365860449,2010/2011,201306
1,0.019847092172035934,2010/2011,201306
2,0.022452441379294624,2010/2011,201306
3,0.04884199947585281,2010/2011,201306
4,0.025580575213591705,2010/2011,201306
5,0.019585834850238074,2010/2011,201306
6,0.0137705458022476,2010/2011,201306
7,0.025554442780910243,2010/2011,201306
8,0.007069812965887992,2010/2011,201306
9,0.005528240447686737,2010/2011,201306
10,0.06352972408115902,2010/2011,201306
11,0.016709956579182464,2010/2011,201306
12,0.0042524526960841715,2010/2011,201306
13,0.08594499920889255,2010/2011,201306
14,0.11642442810335342,2010/2011,201306
15,0.008484980317981219,2010/2011,201306
16,0.01851999515320074,2010/2011,201306
17,0.056801232677444226,2010/2011,201306
18,0.11587648968361648,2010/2011,201306
19,0.008451507733261861,2010/2011,201306
20,0.15024128816894114,2010/2011,201306
21,0.03366967931240868,2010/2011,201306
22,0.033631518893438773,2010/2011,201306
23,0.007383048306367026,2010/2011,201306
24,0.010636036614712728,2010/2011,201306
25,0.017941569192402185,2010/2011,201306
26,0.05286565182394784,2010/2011,201306
0,0.02490353568627615,2010/2011,201307
1,0.041428484125052234,2010/2011,201307
2,0.022130009854446887,2010/2011,201307
3,0.0747266341927597,2010/2011,201307
4,0.031368112258307164,2010/2011,201307
5,0.055238070905197875,2010/2011,201307
6,0.03372063334236468,2010/2011,201307
7,0.01640844668628249,2010/2011,201307
8,0.004922291755582565,2010/2011,201307
9,0.004658988607209637,2010/2011,201307
10,0.020065394850768966,2010/2011,201307
11,0.04254203795384582,2010/2011,201307
12,0.0032018746511624507,2010/2011,201307
13,0.05394375094108317,2010/2011,201307
14,0.029412375022281854,2010/2011,201307
15,0.007454799293632362,2010/2011,201307
16,0.0209061532583124,2010/2011,201307
17,0.04267301911852897,2010/2011,201307
18,0.10774698632308402,2010/2011,201307
19,0.008800161902254851,2010/2011,201307
20,0.23436326169795307,2010/2011,201307
21,0.019829942036059454,2010/2011,201307
22,0.01965198005499368,2010/2011,201307
23,0.00727234289189217,2010/2011,201307
24,0.02935611341430046,2010/2011,201307
25,0.022629272160773317,2010/2011,201307
26,0.020645327015593424,2010/2011,201307
0,0.010484348470046067,2010/2011,201308
1,0.019732699817269907,2010/2011,201308
2,0.022625225200083615,2010/2011,201308
3,0.03942968309002709,2010/2011,201308
4,0.025257056138115543,2010/2011,201308
5,0.018565735124204525,2010/2011,201308
6,0.014984479317541925,2010/2011,201308
7,0.048462758053518726,2010/2011,201308
8,0.007256106313915113,2010/2011,201308
9,0.005811720420285225,2010/2011,201308
10,0.12612865794686232,2010/2011,201308
11,0.013894872278828229,2010/2011,201308
12,0.004230332876456219,2010/2011,201308
13,0.0614589145552208,2010/2011,201308
14,0.11423173836950293,2010/2011,201308
15,0.009070649809205427,2010/2011,201308
16,0.024984563647074704,2010/2011,201308
17,0.05220691702897431,2010/2011,201308
18,0.10813988830032595,2010/2011,201308
19,0.008887673997777358,2010/2011,201308
20,0.12171553181372197,2010/2011,201308
21,0.03184512818729607,2010/2011,201308
22,0.032060774792413614,2010/2011,201308
23,0.007690770261704935,2010/2011,201308
24,0.012441618108875594,2010/2011,201308
25,0.017483808802139685,2010/2011,201308
26,0.04091834727861213,2010/2011,201308
0,0.00967966283815962,2010/2011,201309
1,0.018895841906248403,2010/2011,201309
2,0.021661053437516092,2010/2011,201309
3,0.03727211204455417,2010/2011,201309
4,0.025141437599794342,2010/2011,201309
5,0.019089042976628487,2010/2011,201309
6,0.016219460465341885,2010/2011,201309
7,0.04698633556387336,2010/2011,201309
8,0.007282360361494086,2010/2011,201309
9,0.005801127542315963,2010/2011,201309
10,0.14851674960938485,2010/2011,201309
11,0.013086887599157111,2010/2011,201309
12,0.00416770929235109,2010/2011,201309
13,0.052697484636328715,2010/2011,201309
14,0.11279942087671611,2010/2011,201309
15,0.009159495420653044,2010/2011,201309
16,0.027378338318359834,2010/2011,201309
17,0.05521215963573109,2010/2011,201309
18,0.1041942223577495,2010/2011,201309
19,0.008625196126344683,2010/2011,201309
20,0.11503448914162381,2010/2011,201309
21,0.031688978605101434,2010/2011,201309
22,0.032116225716915005,2010/2011,201309
23,0.007848625921895336,2010/2011,201309
24,0.01287680884839941,2010/2011,201309
25,0.01719241534198402,2010/2011,201309
26,0.039376357815378196,2010/2011,201309
0,0.008835034511125018,2010/2011,201310
1,0.018133668835723638,2010/2011,201310
2,0.0224015634924726,2010/2011,201310
3,0.036870642116058755,2010/2011,201310
4,0.0263601986713705,2010/2011,201310
5,0.01967046069517886,2010/2011,201310
6,0.01707224782220617,2010/2011,201310
7,0.04497236254208704,2010/2011,201310
8,0.007134755639231749,2010/2011,201310
9,0.005725549100820644,2010/2011,201310
10,0.16340734266289053,2010/2011,201310
11,0.012534844164542824,2010/2011,201310
12,0.004156451555385893,2010/2011,201310
13,0.04572111052745895,2010/2011,201310
14,0.11247954744564868,2010/2011,201310
15,0.009115043858318125,2010/2011,201310
16,0.027504548992590323,2010/2011,201310
17,0.05747466352224435,2010/2011,201310
18,0.1004271111859029,2010/2011,201310
19,0.008339256257486634,2010/2011,201310
20,0.11786726964950403,2010/2011,201310
21,0.028872707537086127,2010/2011,201310
22,0.02897802684543348,2010/2011,201310
23,0.007648000246416251,2010/2011,201310
24,0.012971945417485623,2010/2011,201310
25,0.016286813186765853,2010/2011,201310
26,0.039038833518563944,2010/2011,201310
0,0.008387312751277283,2010/2011,201311
1,0.017832354529797534,2010/2011,201311
2,0.021499065736759828,2010/2011,201311
3,0.03601030389111998,2010/2011,201311
4,0.02709965117047464,2010/2011,201311
5,0.02074638771178635,2010/2011,201311
6,0.018698243373131265,2010/2011,201311
7,0.04884881521158601,2010/2011,201311
8,0.007090442515188494,2010/2011,201311
9,0.005645155393926122,2010/2011,201311
10,0.17919083770264196,2010/2011,201311
11,0.012803824211704106,2010/2011,201311
12,0.004130121744202225,2010/2011,201311
13,0.04145401381105612,2010/2011,201311
14,0.11079759417501821,2010/2011,201311
15,0.008872203254641936,2010/2011,201311
16,0.027687213714626104,2010/2011,201311
17,0.061563460548631495,2010/2011,201311
18,0.0930057754695958,2010/2011,201311
19,0.008290281790372335,2010/2011,201311
20,0.10840686716133999,2010/2011,201311
21,0.02689759592077705,2010/2011,201311
22,0.026766800975134505,2010/2011,201311
23,0.007564884074680478,2010/2011,201311
24,0.013241235576755606,2010/2011,201311
25,0.015872667306243336,2010/2011,201311
26,0.0415968902775319,2010/2011,201311
0,0.008920263982152813,2010/2011,201312
1,0.01874187613641812,2010/2011,201312
2,0.02123542585692441,2010/2011,201312
3,0.03858625293760668,2010/2011,201312
4,0.027595337541838013,2010/2011,201312
5,0.02266059031603719,2010/2011,201312
6,0.019684351750568315,2010/2011,201312
7,0.05068440219169368,2010/2011,201312
8,0.0070396282834375695,2010/2011,201312
9,0.005592661116841846,2010/2011,201312
10,0.19260759622225326,2010/2011,201312
11,0.013622997922323939,2010/2011,201312
12,0.0040493697151988564,2010/2011,201312
13,0.03710581140087665,2010/2011,201312
14,0.10681284689139427,2010/2011,201312
15,0.00873981231857622,2010/2011,201312
16,0.024510507570546774,2010/2011,201312
17,0.06128036646216609,2010/2011,201312
18,0.08992415391067665,2010/2011,201312
19,0.007918171209201366,2010/2011,201312
20,0.10778531557228685,2010/2011,201312
21,0.02505594191245929,2010/2011,201312
22,0.025164228737712957,2010/2011,201312
23,0.007484928390002867,2010/2011,201312
24,0.013282938679111398,2010/2011,201312
25,0.015365859090927879,2010/2011,201312
26,0.03854836388076652,2010/2011,201312
0,0.009291012855396555,2010/2011,201313
1,0.017691539572484333,2010/2011,201313
2,0.01978620453577591,2010/2011,201313
3,0.04344604809875823,2010/2011,201313
4,0.029501517585397596,2010/2011,201313
5,0.02566072367465373,2010/2011,201313
6,0.020589240639188437,2010/2011,201313
7,0.05131656441679885,2010/2011,201313
8,0.007048567892605658,2010/2011,201313
9,0.005592035321161439,2010/2011,201313
10,0.20696570660099564,2010/2011,201313
11,0.014536609662067244,2010/2011,201313
12,0.00399139968677077,2010/2011,201313
13,0.034124119656815916,2010/2011,201313
14,0.07592092747887126,2010/2011,201313
15,0.008647678836890632,2010/2011,201313
16,0.023676141435284816,2010/2011,201313
17,0.058523180291827896,2010/2011,201313
18,0.09609050050915581,2010/2011,201313
19,0.007956056198860657,2010/2011,201313
20,0.11659247590749137,2010/2011,201313
21,0.02327544150994856,2010/2011,201313
22,0.023088470003453612,2010/2011,201313
23,0.007538521871270882,2010/2011,201313
24,0.012965764949940162,2010/2011,201313
25,0.01491257066951168,2010/2011,201313
26,0.04127098013862208,2010/2011,201313
0,0.00950362824256055,2010/2011,201314
1,0.018887196086923172,2010/2011,201314
2,0.020338582291513037,2010/2011,201314
3,0.04359532333410398,2010/2011,201314
4,0.029541554945783224,2010/2011,201314
5,0.0265333111856983,2010/2011,201314
6,0.02084625517988545,2010/2011,201314
7,0.05156989089957534,2010/2011,201314
8,0.006988130472836875,2010/2011,201314
9,0.005630586532928456,2010/2011,201314
10,0.20533495056737466,2010/2011,201314
11,0.01600724499297287,2010/2011,201314
12,0.003968625175792632,2010/2011,201314
13,0.030459606927171406,2010/2011,201314
14,0.06932940712750715,2010/2011,201314
15,0.008555916272903873,2010/2011,201314
16,0.02305773436554538,2010/2011,201314
17,0.05637676074832163,2010/2011,201314
18,0.10128374443477282,2010/2011,201314
19,0.007861741433237177,2010/2011,201314
20,0.12215999303498874,2010/2011,201314
21,0.022717219718129768,2010/2011,201314
22,0.022501035724114084,2010/2011,201314
23,0.007414481194323277,2010/2011,201314
24,0.013404169097287545,2010/2011,201314
25,0.014689788463181645,2010/2011,201314
26,0.041443121550567126,2010/2011,201314
0,0.01045248964715566,2010/2011,201315
1,0.01834133302862934,2010/2011,201315
2,0.019374492277618536,2010/2011,201315
3,0.039817154388435,2010/2011,201315
4,0.02936239333993867,2010/2011,201315
5,0.0260771529314823,2010/2011,201315
6,0.02044631574767649,2010/2011,201315
7,0.05445705758688301,2010/2011,201315
8,0.00695567520488073,2010/2011,201315
9,0.005624096577614578,2010/2011,201315
10,0.1932671090916418,2010/2011,201315
11,0.017406667877260806,2010/2011,201315
12,0.003918922189684991,2010/2011,201315
13,0.030652348904291193,2010/2011,201315
14,0.0703409327127482,2010/2011,201315
15,0.00832407675914416,2010/2011,201315
16,0.02271508778209802,2010/2011,201315
17,0.052159739908697114,2010/2011,201315
18,0.10914122276928627,2010/2011,201315
19,0.007924450079499053,2010/2011,201315
20,0.13037857392729116,2010/2011,201315
21,0.022326445949818752,2010/2011,201315
22,0.02204163926648473,2010/2011,201315
23,0.007363034790733914,2010/2011,201315
24,0.013152481809747962,2010/2011,201315
25,0.014848919147329179,2010/2011,201315
26,0.04313018630392835,2010/2011,201315
0,0.010315119248667836,2010/2011,201316
1,0.01717317081820643,2010/2011,201316
2,0.018844427488168017,2010/2011,201316
3,0.038170433520692326,2010/2011,201316
4,0.030238557767828605,2010/2011,201316
5,0.026604855393568484,2010/2011,201316
6,0.021208342499841902,2010/2011,201316
7,0.05015882025913174,2010/2011,201316
8,0.006958647329960484,2010/2011,201316
9,0.005598492009194189,2010/2011,201316
10,0.18696810751980308,2010/2011,201316
11,0.02072872273761779,2010/2011,201316
12,0.003901898922354586,2010/2011,201316
13,0.029067755282959348,2010/2011,201316
14,0.05998617170833782,2010/2011,201316
15,0.008230324335324297,2010/2011,201316
16,0.021768991160766145,2010/2011,201316
17,0.0524256030172391,2010/2011,201316
18,0.12223010521574984,2010/2011,201316
19,0.008207255595739442,2010/2011,201316
20,0.14162075673336125,2010/2011,201316
21,0.021940725550639972,2010/2011,201316
22,0.022087579316222787,2010/2011,201316
23,0.007348185082239223,2010/2011,201316
24,0.012971907942004838,2010/2011,201316
25,0.01492172666068719,2010/2011,201316
26,0.040323316883693734,2010/2011,201316
0,0.011506313894028836,2010/2011,201317
1,0.016714383131579278,2010/2011,201317
2,0.018410231647255606,2010/2011,201317
